time , lin_pos[m] , euler_rpy[deg] , foot1_pos[m] , foot2_pos[m] , foot3_pos[m] , foot4_pos[m] , foot1_F[N] , foot2_F[N] , foot3_F[N] , foot4_F[N] , foot1_contact , foot2_contact , foot3_contact , foot4_contact 
0.83,-0.182722  0.133921  0.535031,-2.23923 -1.42363 -4.07081,    0.210021     0.235989 -8.54766e-07,0.0745625 -0.102975  0.017427,   -0.419868     0.319352 -6.46815e-07, -0.642183 -0.0255053   0.017458,-343.329 -31.4849  351.369,0 0 0,-375.854  248.462 -945.163,0 0 0
0.84,-0.188617  0.134809  0.540007,-3.84114 -1.26817 -4.15132,    0.210021     0.235989 -8.54766e-07,0.0813672 -0.104841 0.0298344,   -0.419868     0.319352 -6.46815e-07, -0.634343 -0.0254994  0.0298874,-264.607 -37.5385  390.036,0 0 0,-384.114  210.937 -769.427,0 0 0
0.85,-0.194386  0.135925  0.542918,-5.52325 -1.08682 -4.23341,    0.210021     0.235989 -8.54766e-07,0.0898241 -0.107161 0.0448237,   -0.419868     0.319352 -6.46815e-07, -0.624599 -0.0254922  0.0449033, -172.9 -29.902 349.815,0 0 0,-308.261  142.682 -492.377,0 0 0
0.86,-0.199563  0.137113  0.544343, -7.21985 -0.890646  -4.32703,    0.210021     0.235989 -8.54766e-07,0.0998029 -0.109898 0.0619646,   -0.419868     0.319352 -6.46815e-07, -0.613101 -0.0254837  0.0620746,-70.3862 -4.81679  210.092,0 0 0,-129.373  39.1095 -103.622,0 0 0
0.87,-0.203679  0.138212  0.544857, -8.86523 -0.690687  -4.44214,    0.210021     0.235989 -8.54766e-07, 0.111173 -0.113017 0.0808268,   -0.419868     0.319352 -6.46815e-07,      -0.6 -0.0254739  0.0809702, 38.5118  39.2683 -37.6525,0 0 0, 158.473 -99.3836  390.835,0 0 0
0.88,-0.206267  0.139067  0.545039, -10.3937 -0.497997  -4.58867,    0.210021     0.235989 -8.54766e-07, 0.123804 -0.116481   0.10098,   -0.419868     0.319352 -6.46815e-07, -0.585447 -0.0254631   0.101159, 124.254  76.8383 -253.439,0 0 0, 402.892 -212.791  790.823,0 0 0
0.89,-0.206858  0.139519  0.545464, -11.7395 -0.323624  -4.77657,    0.210021     0.235989 -8.54766e-07, 0.137566 -0.120256  0.121994,   -0.419868     0.319352 -6.46815e-07, -0.569591 -0.0254513    0.12221,181.242 101.016 -398.96,0 0 0, 563.62 -286.45 1049.19,0 0 0
0.9,-0.204984  0.139409  0.546711,-12.8369 -0.17862  -5.0158,    0.210021     0.235989 -8.54766e-07, 0.152327 -0.124305  0.143438,   -0.419868     0.319352 -6.46815e-07, -0.552582 -0.0254387   0.143692, 213.286  113.608 -483.439,0 0 0,651.817  -325.7 1185.02,0 0 0
0.91,-0.200304  0.138619  0.549218,  -13.6365 -0.0714722   -5.31363,    0.210021     0.235989 -8.54766e-07, 0.167958 -0.128593  0.164882,   -0.419868     0.319352 -6.46815e-07, -0.534572 -0.0254253   0.165174, 224.197  116.423 -516.098,0 0 0, 678.644 -335.878  1217.38,0 0 0
0.92,-0.192985  0.137182  0.552886,    -14.1533 -0.000418667     -5.66663,    0.210021     0.235989 -8.54766e-07, 0.184329 -0.133083  0.185895,   -0.419868     0.319352 -6.46815e-07,  -0.51571 -0.0254113   0.186225, 217.783  111.268 -506.162,0 0 0, 655.263 -322.322  1165.35,0 0 0
0.93,-0.183321  0.135169  0.557476, -14.4187 0.0388649   -6.0687,    0.210021     0.235989 -8.54766e-07,0.201308 -0.13774 0.206048,   -0.419868     0.319352 -6.46815e-07, -0.496146 -0.0253968   0.206414, 197.855  99.9507 -462.853,0 0 0, 592.833 -290.371     1048,0 0 0
0.94,-0.171603  0.132654  0.562749, -14.4641 0.0507031  -6.51374,    0.210021     0.235989 -8.54766e-07, 0.218765 -0.142529  0.224911,   -0.419868     0.319352 -6.46815e-07, -0.476032 -0.0253818    0.22531, 168.222  84.2779 -395.394,0 0 0, 502.516 -245.361  884.411,0 0 0
0.95,-0.158126  0.129707  0.568469,-14.3208  0.03942 -6.99565,    0.210021     0.235989 -8.54766e-07,  0.23657 -0.147413  0.242052,   -0.419868     0.319352 -6.46815e-07, -0.455517 -0.0253666   0.242481, 132.696  66.0574 -313.009,0 0 0,395.474 -192.63 693.654,0 0 0
0.96,-0.143182    0.1264  0.574398,  -14.0201 0.00934027   -7.50833,    0.210021     0.235989 -8.54766e-07, 0.254593 -0.152356  0.257041,   -0.419868     0.319352 -6.46815e-07, -0.434751 -0.0253512   0.257497, 95.0853  47.0966 -224.921,0 0 0, 282.866 -137.518  494.806,0 0 0
0.97,-0.127066  0.122806  0.580297,  -13.5933 -0.0352118   -8.04567,    0.210021     0.235989 -8.54766e-07, 0.272702 -0.157324  0.269448,   -0.419868     0.319352 -6.46815e-07, -0.413885 -0.0253357   0.269926, 59.2004   29.203 -140.353,0 0 0, 175.853 -85.3605  306.941,0 0 0
0.98,-0.11007 0.118996 0.585929,  -13.0719 -0.0899119   -8.60157,    0.210021     0.235989 -8.54766e-07, 0.290768 -0.162279  0.278843,   -0.419868     0.319352 -6.46815e-07, -0.393069 -0.0253202   0.279338, 28.8513  14.1841 -68.5278,0 0 0, 85.5976 -41.4966  149.135,0 0 0
0.99,-0.092487  0.115043  0.591056, -12.4871 -0.150436  -9.16994,    0.210021     0.235989 -8.54766e-07, 0.308661 -0.167187  0.284796,   -0.419868     0.319352 -6.46815e-07, -0.372454 -0.0253049   0.285301, 7.84782  3.84727 -18.6692,0 0 0, 23.2596 -11.2638  40.4629,0 0 0
1,-0.074611  0.111017   0.59544, -11.8703 -0.212458  -9.74467,    0.210021     0.235989 -8.54766e-07, 0.326248 -0.172011  0.286876,   -0.419868     0.319352 -6.46815e-07, -0.352189 -0.0252898   0.287385, 2.27374e-13            0 -4.54747e-13,0 0 0, 1.81899e-12 -9.09495e-13            0,0 0 0
1.01,-0.0566861    0.10698   0.598883, -11.2477 -0.272376  -10.3207,  0.216819   0.234771 0.00625275, 0.343836 -0.176835  0.284796, -0.413357   0.319076 0.00604774, -0.331924 -0.0252748   0.285301,0 0 0,0 0 0,0 0 0,0 0 0
1.02,-0.0387612   0.102942   0.601345, -10.6243 -0.329463  -10.8969, 0.235562  0.231415 0.0232268, 0.361728 -0.181743  0.278843,-0.395404  0.318316 0.0224648, -0.311309 -0.0252594   0.279338,0 0 0,0 0 0,0 0 0,0 0 0
1.03,-0.0208364  0.0989049   0.602827, -10.0004 -0.383714  -11.4734, 0.263781  0.226361 0.0482412, 0.379794 -0.186699  0.269448,-0.368376  0.317173 0.0466584,-0.290493 -0.025244  0.269926,0 0 0,0 0 0,0 0 0,0 0 0
1.04,-0.00291151   0.0948675    0.603328, -9.37589 -0.435124  -12.0501, 0.299004  0.220053 0.0786158, 0.397904 -0.191666  0.257041, -0.33464  0.315745 0.0760362, -0.269627 -0.0252285   0.257497,0 0 0,0 0 0,0 0 0,0 0 0
1.05,0.0150134   0.09083  0.602848, -8.75083 -0.483688  -12.6271,0.338757 0.212934 0.111671,0.415927 -0.19661 0.242052,-0.296563  0.314134  0.108006,-0.248861 -0.025213  0.242481,0 0 0,0 0 0,0 0 0,0 0 0
1.06,0.0329382 0.0867926  0.601388,-8.12525  -0.5294 -13.2042,0.380571 0.205446 0.144725, 0.433732 -0.201494  0.224911,-0.256514  0.312439  0.139976, -0.228346 -0.0251978    0.22531,0 0 0,0 0 0,0 0 0,0 0 0
1.07,0.0508631 0.0827551  0.598947, -7.49918 -0.572255  -13.7815,0.421972 0.198032   0.1751, 0.451189 -0.206282  0.206049,-0.216859  0.310761  0.169354, -0.208231 -0.0251829   0.206414,0 0 0,0 0 0,0 0 0,0 0 0
1.08, 0.068788 0.0787177  0.595525, -6.87265 -0.612248  -14.3591, 0.46049 0.191134 0.200114, 0.468168 -0.210939  0.185896,-0.179967  0.309199  0.193548, -0.188668 -0.0251683   0.186225,0 0 0,0 0 0,0 0 0,0 0 0
1.09,0.0867128 0.0746803  0.591123,  -6.2457 -0.649373  -14.9367,0.493652 0.185195 0.217088,0.484538 -0.21543 0.164882,-0.148203  0.307855  0.209965, -0.169806 -0.0251543   0.165175,0 0 0,0 0 0,0 0 0,0 0 0
1.1, 0.104638 0.0706428   0.58574, -5.61836 -0.683625  -15.5146,0.518987 0.180658 0.223342,  0.50017 -0.219717  0.143438,-0.123937  0.306828  0.216013, -0.151795 -0.0251409   0.143692,0 0 0,0 0 0,0 0 0,0 0 0
1.11, 0.122563 0.0666054  0.579376,-4.99065   -0.715 -16.0925,0.544323 0.176121 0.217088, 0.514931 -0.223766  0.121994,-0.0996707   0.305801   0.209965, -0.134787 -0.0251283    0.12221,0 0 0,0 0 0,0 0 0,0 0 0
1.12, 0.140487 0.0625679  0.572032,  -4.3626 -0.743495  -16.6707,0.577485 0.170182 0.200114, 0.528693 -0.227541   0.10098,-0.0679075   0.304457   0.193548, -0.118931 -0.0251165    0.10116,0 0 0,0 0 0,0 0 0,0 0 0
1.13, 0.158412 0.0585305  0.563707, -3.73426 -0.769107  -17.2489,0.616003 0.163284   0.1751, 0.541324 -0.231006 0.0808273,-0.0310148   0.302896   0.169354, -0.104377 -0.0251057  0.0809707,0 0 0,0 0 0,0 0 0,0 0 0
1.14, 0.176337 0.0544931  0.554401, -3.10565 -0.791834  -17.8272,0.657404  0.15587 0.144726, 0.552694 -0.234124 0.0619652,0.00863991   0.301218   0.139977,-0.0912765  -0.025096  0.0620751,0 0 0,0 0 0,0 0 0,0 0 0
1.15, 0.194262 0.0504556  0.544115,  -2.4768 -0.811675  -18.4057,0.699218 0.148381 0.111671, 0.562673 -0.236862 0.0448244,0.0486892  0.299523  0.108007,-0.0797789 -0.0250874  0.0449039,0 0 0,0 0 0,0 0 0,0 0 0
1.16, 0.212187 0.0464182  0.532848, -1.84775 -0.828627  -18.9842, 0.738971  0.141262 0.0786164,  0.57113 -0.239181 0.0298351,0.0867656  0.297912 0.0760367,-0.0700348 -0.0250802   0.029888,0 0 0,0 0 0,0 0 0,0 0 0
1.17, 0.230112 0.0423807    0.5206, -1.21853 -0.842688  -19.5628, 0.774193  0.134954 0.0482419, 0.577934 -0.241048 0.0174277, 0.120502  0.296484 0.0466589,-0.0621944 -0.0250743  0.0174586,0 0 0,0 0 0,0 0 0,0 0 0
1.18, 0.248037 0.0383433  0.507372,-0.589158 -0.853856  -20.1414, 0.802412  0.129901 0.0232276,  0.582956  -0.242425 0.00803253,  0.14753   0.29534 0.0224654,-0.0564081   -0.02507 0.00804678,0 0 0,0 0 0,0 0 0,0 0 0
1.19, 0.265962 0.0343059  0.493163,0.0403188 -0.862129  -20.7201,  0.821156   0.126544 0.00625357,  0.586065  -0.243278 0.00207985,  0.165483   0.294581 0.00604837, -0.052826 -0.0250674 0.00208354,0 0 0,0 0 0,0 0 0,0 0 0
1.2, 0.283886 0.0302684  0.477973, 0.669874 -0.867504  -21.2988,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,0 0 0,0 0 0,0 0 0,0 0 0
1.21, 0.301776 0.0262476  0.461868,  1.29503 -0.870051  -21.8755,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-6.82919 -2.57747  17.0226,9.44352 3.66267  9.7458,-12.5238  7.41756 -10.7062,-0.503806    9.4642   29.3363
1.22, 0.319452 0.0223263   0.44517,  1.89355 -0.870124  -22.4398,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-25.1706 -9.39734  62.8936,31.3746 13.6621 37.7275,-46.073 27.2508 -39.072,-1.6035 32.4153 102.966
1.23, 0.336703 0.0186041  0.428269,  2.43873 -0.868149  -22.9795,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-51.8049 -19.0908  129.818,56.1941 28.5154 82.0613,-94.6139  55.8706 -79.4684,-2.6815 60.6908 199.321
1.24, 0.353316 0.0151807  0.411552,  2.90388 -0.864551  -23.4822,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-83.5128 -30.2892  210.001,74.3028 46.7396 140.864,-152.113  89.6478 -126.266,-3.12022  86.1286  296.831
1.25, 0.369077 0.0121555  0.395409,  3.26232 -0.859756  -23.9356,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-117.075 -41.6235  295.647,76.1014 66.8519 212.251,-212.538  124.953 -173.837,-2.30207  100.566   373.93
1.26,  0.383774 0.00962807   0.380227,  3.48736 -0.854189  -24.3274,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-149.273 -51.7252  378.961,51.9909 87.3694  294.34,-269.853  158.158  -216.55,0.390524  95.8416  409.047
1.27,  0.397195 0.00769806   0.366396,   3.5523 -0.848277  -24.6452,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-176.886 -59.2253  452.148,-4.13943  106.613    383.3,-318.027  185.632 -248.778,5.31612 66.2805 385.747
1.28,0.409125 0.006465 0.354304,  3.43045 -0.842444  -24.8766,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-196.696 -62.7551  507.413,-53.6922  120.997  452.504,-351.025  203.748 -264.891,9.54183 38.4878  355.58
1.29,  0.419353 0.00602844   0.344338,  3.09513 -0.837117  -25.0094,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-205.483 -60.9458  536.962,-83.4238  129.627  494.026,-362.814  208.875  -259.26,12.0773 21.8121  337.48
1.3,  0.427666 0.00648796   0.336889,  2.51965 -0.832721  -25.0312,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-200.028 -52.4286  532.998,-93.3344  132.503  507.867,-347.361  197.384 -226.257,12.9224 16.2535 331.447
1.31,   0.43394 0.00790737   0.332223,  1.69008 -0.829172   -24.933,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-177.112 -35.8347  487.728,-83.4238  129.627  494.026,-298.632  165.647 -160.251,12.0773 21.8121  337.48
1.32, 0.438409 0.0102075  0.330122,0.643638 -0.82435 -24.7196,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-133.515 -9.79544  393.355,-53.6922  120.997  452.504,-210.594  110.034 -55.6137,9.54183 38.4878  355.58
1.33, 0.441395 0.0132734  0.330249,-0.569706 -0.815624  -24.3988,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,-66.019 27.0581 242.085,-4.13943  106.613    383.3,-77.2124  26.9167  93.2834,5.31612 66.2805 385.747
1.34, 0.443221 0.0169901  0.332265, -1.89997 -0.800366  -23.9788,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,19.7054 69.1527 55.5529,51.9909 87.3694  294.34, 79.3174 -71.1285  263.914,0.390524  95.8416  409.047
1.35, 0.444211 0.0212427   0.33583, -3.29719 -0.775945  -23.4676,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09, 96.2945  95.7462 -78.2498,76.1014 66.8519 212.251, 175.574 -135.975   372.73,-2.30207  100.566   373.93
1.36, 0.444687 0.0259163  0.340608, -4.71137 -0.739732  -22.8731,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09, 161.169  107.428 -159.462,74.3028 46.7396 140.864, 215.381 -169.144  423.257,-3.12022  86.1286  296.831
1.37,0.444971 0.030896 0.346258, -6.09254 -0.689096  -22.2035,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09, 213.906  106.539 -195.573,56.1941 28.5154 82.0613, 209.708 -176.243  426.155,-2.6815 60.6908 199.321
1.38, 0.445388 0.0360668  0.352444, -7.39073 -0.621408  -21.4667,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09,  254.08  95.4225 -194.075,31.3746 13.6621 37.7275, 169.526 -162.881  392.083,-1.6035 32.4153 102.966
1.39, 0.446259 0.0413137  0.358825, -8.55595 -0.534037  -20.6707,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09, 281.269  76.4207 -162.459,9.44352 3.66267  9.7458, 105.806 -134.668  331.699,-0.503806    9.4642   29.3363
1.4, 0.447907 0.0465219  0.365064, -9.53824 -0.424355  -19.8236,    0.827954     0.125327 -2.28681e-09,     0.58713     -0.24357 -1.53476e-09,    0.171994     0.294305 -2.80454e-09,  -0.0515986   -0.0250665 -2.58305e-09, 295.048  51.8758 -108.214,  1.7053e-13  1.42109e-14 -8.52651e-14, 29.5191 -97.2115  255.662,-3.55271e-15            0            0
1.41, 0.450591 0.0515872  0.370903, -10.2995 -0.291091  -18.9341,    0.827954     0.125327 -2.28681e-09,  0.588601  -0.243404 0.00127478,    0.171994     0.294305 -2.80454e-09,-0.0502346 -0.0253874 0.00130367, 294.993  24.1301 -38.8318,0 0 0,-48.3641 -56.1204   174.63,0 0 0
1.42, 0.454309 0.0564482  0.376407, -10.8493 -0.138418  -18.0139,    0.827954     0.125327 -2.28681e-09,  0.592892  -0.242918 0.00492329,    0.171994     0.294305 -2.80454e-09,-0.0462538 -0.0263239 0.00503487, 280.681 -4.47423  38.1972,0 0 0,-116.873 -17.0037   99.264,0 0 0
1.43, 0.458996 0.0610546   0.38172,-11.2091 0.028132 -17.0756,    0.827954     0.125327 -2.28681e-09, 0.599823 -0.242133 0.0106818,    0.171994     0.294305 -2.80454e-09,-0.0398233 -0.0278367  0.0109239, 251.688 -31.5948  115.382,0 0 0,-165.036    14.53   40.221,0 0 0
1.44, 0.464586 0.0653557  0.386988,-11.4004 0.203026 -16.1314,    0.827954     0.125327 -2.28681e-09, 0.609215  -0.24107 0.0182865,    0.171994     0.294305 -2.80454e-09,-0.0311101 -0.0298866   0.018701,  207.59 -54.8893  185.233,0 0 0,-181.883  32.8721  8.16048,0 0 0
1.45, 0.471014 0.0693011  0.392357,-11.4447 0.380733 -15.1939,    0.827954     0.125327 -2.28681e-09, 0.620887 -0.239748 0.0274737,    0.171994     0.294305 -2.80454e-09,-0.0202813 -0.0324342  0.0280964, 147.963 -72.0156  240.258,0 0 0,-156.443  32.4136  13.7411,0 0 0
1.46, 0.478213 0.0728402  0.397971,-11.3633 0.555719 -14.2755,    0.827954     0.125327 -2.28681e-09,  0.63466 -0.238188 0.0379797,    0.171994     0.294305 -2.80454e-09,-0.00750387  -0.0354403   0.0388405, 72.3841 -80.6313  272.967,0 0 0,-77.7456  7.54593  67.6217,0 0 0
1.47, 0.486118 0.0759226  0.403975,-11.1778 0.722452 -13.3886,    0.827954     0.125327 -2.28681e-09, 0.650354 -0.236411 0.0495406,    0.171994     0.294305 -2.80454e-09,0.00705519 -0.0388654  0.0506635,-17.1086 -79.0185  277.376,0 0 0,  58.582 -44.3921  174.446,0 0 0
1.48, 0.494664 0.0784976  0.410516,-10.9097   0.8754 -12.5457,    0.827954     0.125327 -2.28681e-09, 0.667787 -0.234437 0.0618928,    0.171994     0.294305 -2.80454e-09, 0.0232288 -0.0426705  0.0632956,-89.7213 -73.7263  268.193,0 0 0, 176.033 -89.6689   264.96,0 0 0
1.49, 0.503784 0.0805148  0.417739,-10.5803  1.00903 -11.7592,    0.827954     0.125327 -2.28681e-09, 0.686782 -0.232287 0.0747725,    0.171994     0.294305 -2.80454e-09,   0.04085 -0.0468161  0.0764672,-138.532 -67.3257  252.119,0 0 0,253.889 -118.91  320.38,0 0 0
1.5, 0.513413 0.0819237  0.425788,-10.2112  1.11781 -11.0416,    0.827954     0.125327 -2.28681e-09, 0.707156  -0.22998 0.0879159,    0.171994     0.294305 -2.80454e-09, 0.0597517 -0.0512629  0.0899085,-166.672 -60.0834   230.48,0 0 0, 297.407 -134.275  345.554,0 0 0
1.51, 0.523489 0.0826932  0.434752,-9.82058  1.19762 -10.4018,    0.827954     0.125327 -2.28681e-09,  0.72873 -0.227537  0.101059,    0.171994     0.294305 -2.80454e-09,  0.079767 -0.0559717    0.10335,-177.273 -52.2658  204.604,0 0 0,  311.84 -137.925  345.329,0 0 0
1.52, 0.533964 0.0828697  0.444494,-9.41351  1.24998  -9.8352,    0.827954     0.125327 -2.28681e-09, 0.751325 -0.224978  0.113939,    0.171994     0.294305 -2.80454e-09,  0.100729 -0.0609032   0.116521,-173.465 -44.1395  175.817,0 0 0, 302.444 -132.019   324.55,0 0 0
1.53, 0.544793 0.0825191  0.454816,-8.99188  1.27783 -9.33371,    0.827954     0.125327 -2.28681e-09,  0.77476 -0.222325  0.126291,    0.171994     0.294305 -2.80454e-09,   0.12247 -0.0660181   0.129154,-158.379  -35.971  145.448,0 0 0, 274.473 -118.719  288.064,0 0 0
1.54, 0.555932 0.0817074  0.465525,-8.55754  1.28411 -8.88922,    0.827954     0.125327 -2.28681e-09, 0.798855 -0.219596  0.137852,    0.171994     0.294305 -2.80454e-09, 0.144823 -0.071277  0.140977,-135.146 -28.0269  114.822,0 0 0, 233.183 -100.183  240.719,0 0 0
1.55, 0.567337 0.0805003  0.476425,-8.11234  1.27174 -8.49361,    0.827954     0.125327 -2.28681e-09, 0.823431 -0.216814  0.148358,    0.171994     0.294305 -2.80454e-09,  0.167622 -0.0766407   0.151721,-106.897 -20.5737  85.2667,0 0 0, 183.828 -78.5721   187.36,0 0 0
1.56, 0.578964 0.0789638   0.48732,-7.65813  1.24368 -8.13881,    0.827954     0.125327 -2.28681e-09, 0.848306 -0.213997  0.157545,    0.171994     0.294305 -2.80454e-09,    0.1907 -0.0820699   0.161116,-76.7633 -13.8779  58.1095,0 0 0, 131.663 -56.0465  132.835,0 0 0
1.57, 0.590768 0.0771638  0.498016,-7.19677  1.20284 -7.81669,    0.827954     0.125327 -2.28681e-09, 0.873301 -0.211167   0.16515,    0.171994     0.294305 -2.80454e-09,  0.213888 -0.0875254   0.168893,-47.8758 -8.20614  34.6772,0 0 0, 81.9426 -34.7664  81.9896,0 0 0
1.58, 0.602705 0.0751661  0.508317,-6.73011  1.15217 -7.51917,    0.827954     0.125327 -2.28681e-09, 0.898237 -0.208343  0.170908,    0.171994     0.294305 -2.80454e-09,  0.237021 -0.0929677   0.174782,-23.3655 -3.82487  16.2968,0 0 0, 39.9222 -16.8918  39.6709,0 0 0
1.59, 0.614731 0.0730367  0.518027,   -6.26  1.09461 -7.23813,    0.827954     0.125327 -2.28681e-09, 0.922932 -0.205547  0.174557,    0.171994     0.294305 -2.80454e-09,  0.259932 -0.0983576   0.178513,-6.36319 -1.00064  4.29537,0 0 0, 10.8563 -4.58299  10.7255,0 0 0
1.6, 0.626801 0.0708414  0.526953,-5.78831  1.03309 -6.96549,    0.827954     0.125327 -2.28681e-09, 0.947207 -0.202798  0.175832,    0.171994     0.294305 -2.80454e-09, 0.282452 -0.103656  0.179817, 4.54747e-13  1.42109e-14 -1.13687e-13,0 0 0,           0            0 -2.27374e-13,0 0 0
1.61, 0.638878 0.0686351   0.53493,-5.31656 0.970048 -6.69449,  0.833637   0.126487 0.00560154,0.971482 -0.20005 0.174557,  0.176978   0.293726 0.00571928, 0.304973 -0.108954  0.178513,0 0 0,0 0 0,0 0 0,0 0 0
1.62, 0.650956 0.0664288  0.541927,-4.84509 0.905989 -6.42379,  0.84931  0.129685 0.0208057, 0.996178 -0.197253  0.170908, 0.190723   0.29213 0.0212431, 0.327883 -0.114344  0.174782,0 0 0,0 0 0,0 0 0,0 0 0
1.63, 0.663033 0.0642225  0.547943,-4.37388 0.840911 -6.15338, 0.872905    0.1345 0.0432119, 1.02111 -0.19443  0.16515, 0.211417  0.289727 0.0441202, 0.351016 -0.119786  0.168893,0 0 0,0 0 0,0 0 0,0 0 0
1.64, 0.675111 0.0620161  0.552978,-3.90296 0.774818 -5.88327, 0.902356   0.14051 0.0704194, 1.04611  -0.1916 0.157545, 0.237246  0.286727 0.0718996, 0.374205 -0.125242  0.161116,0 0 0,0 0 0,0 0 0,0 0 0
1.65, 0.687188 0.0598098  0.557032,-3.43231  0.70771 -5.61346,0.935596 0.147293 0.100028,  1.07098 -0.188783  0.148358,0.266398 0.283342  0.10213, 0.397282 -0.130671  0.151721,0 0 0,0 0 0,0 0 0,0 0 0
1.66, 0.699265 0.0576035  0.560106,-2.96195 0.639593 -5.34395,0.970558 0.154428 0.129636, 1.09556   -0.186 0.137852,0.297061 0.279781 0.132361, 0.420081 -0.136035  0.140977,0 0 0,0 0 0,0 0 0,0 0 0
1.67, 0.711343 0.0553972    0.5622,-2.49188 0.570468 -5.07475, 1.00518 0.161492 0.156843,  1.11965 -0.183272  0.126291,0.327421 0.276255  0.16014, 0.442435 -0.141294  0.129154,0 0 0,0 0 0,0 0 0,0 0 0
1.68,  0.72342 0.0531909  0.563312, -2.0221 0.500339 -4.80585, 1.03738 0.168064 0.179249,  1.14309 -0.180618  0.113939,0.355667 0.272975 0.183017, 0.464176 -0.146408  0.116521,0 0 0,0 0 0,0 0 0,0 0 0
1.69, 0.735498 0.0509846  0.563444,-1.55262 0.429208 -4.53727, 1.06511 0.173723 0.194454, 1.16568 -0.17806 0.101059,0.379985 0.270151 0.198541,0.485138 -0.15134  0.10335,0 0 0,0 0 0,0 0 0,0 0 0
1.7, 0.747575 0.0487783  0.562595,-1.08344 0.357078   -4.269,  1.0863 0.178046 0.200055,  1.18726 -0.175617 0.0879159,0.398564 0.267994  0.20426, 0.505153 -0.156049 0.0899085,0 0 0,0 0 0,0 0 0,0 0 0
1.71,0.759652 0.046572 0.560766,-0.614574  0.283952  -4.00105, 1.10748 0.182369 0.194454,  1.20763  -0.17331 0.0747725,0.417143 0.265836 0.198541, 0.524055 -0.160496 0.0764672,0 0 0,0 0 0,0 0 0,0 0 0
1.72,  0.77173 0.0443657  0.557956,-0.146017  0.209833  -3.73341, 1.13521 0.188027 0.179249,  1.22663 -0.171159 0.0618928,0.441461 0.263012 0.183017, 0.541676 -0.164641 0.0632956,0 0 0,0 0 0,0 0 0,0 0 0
